#options: 400x294 fps=25/1 timebase=1/25 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=4 lookahead_threads=1 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=1000 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:143 out:142 type:P dur:2 cpbdur:2 q:12.28 aq:4.21 tex:72724 mv:1791 misc:373 imb:19 pmb:308 smb:148 d:- ref:0 ;
in:142 out:143 type:b dur:2 cpbdur:2 q:12.28 aq:10.06 tex:7527 mv:1109 misc:476 imb:0 pmb:225 smb:250 d:- ref:0 ;
in:144 out:144 type:P dur:2 cpbdur:2 q:12.21 aq:4.11 tex:43178 mv:975 misc:479 imb:5 pmb:267 smb:203 d:- ref:0 ;
in:147 out:145 type:P dur:2 cpbdur:2 q:12.15 aq:3.50 tex:86611 mv:2082 misc:435 imb:27 pmb:316 smb:132 d:- ref:0 ;
in:145 out:146 type:B dur:2 cpbdur:2 q:12.19 aq:8.05 tex:11186 mv:1389 misc:505 imb:2 pmb:217 smb:256 d:- ref:0 ;
in:146 out:147 type:b dur:2 cpbdur:2 q:12.17 aq:9.96 tex:8342 mv:1334 misc:508 imb:0 pmb:220 smb:255 d:- ref:0 ;
in:151 out:148 type:P dur:2 cpbdur:2 q:12.18 aq:3.85 tex:84534 mv:2081 misc:401 imb:25 pmb:308 smb:142 d:- ref:0 ;
in:149 out:149 type:B dur:2 cpbdur:2 q:12.16 aq:7.64 tex:18631 mv:1698 misc:455 imb:1 pmb:276 smb:198 d:- ref:0 ;
in:148 out:150 type:b dur:2 cpbdur:2 q:12.15 aq:9.84 tex:7790 mv:1026 misc:512 imb:0 pmb:237 smb:238 d:- ref:0 ;
in:150 out:151 type:b dur:2 cpbdur:2 q:12.17 aq:9.39 tex:6831 mv:922 misc:423 imb:0 pmb:184 smb:291 d:- ref:0 ;
in:154 out:152 type:P dur:2 cpbdur:2 q:12.16 aq:4.62 tex:65244 mv:1775 misc:477 imb:29 pmb:290 smb:156 d:- ref:0 ;
in:152 out:153 type:B dur:2 cpbdur:2 q:12.17 aq:8.48 tex:10282 mv:1029 misc:513 imb:1 pmb:205 smb:269 d:- ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:12.17 aq:10.52 tex:6582 mv:771 misc:463 imb:0 pmb:190 smb:285 d:- ref:0 ;
in:155 out:155 type:P dur:2 cpbdur:2 q:11.95 aq:4.28 tex:68438 mv:1999 misc:387 imb:73 pmb:319 smb:83 d:- ref:0 ;
in:156 out:156 type:P dur:2 cpbdur:2 q:12.03 aq:2.76 tex:195047 mv:2583 misc:234 imb:144 pmb:307 smb:24 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:12.19 aq:3.63 tex:55932 mv:1553 misc:491 imb:11 pmb:294 smb:170 d:- ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:12.11 aq:8.04 tex:6372 mv:775 misc:501 imb:0 pmb:177 smb:298 d:- ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:12.07 aq:12.15 tex:1702 mv:328 misc:402 imb:0 pmb:84 smb:391 d:- ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:12.15 aq:9.56 tex:3886 mv:706 misc:424 imb:0 pmb:138 smb:337 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:12.38 aq:2.98 tex:151956 mv:2391 misc:301 imb:74 pmb:337 smb:64 d:- ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:12.29 aq:7.73 tex:10314 mv:912 misc:502 imb:1 pmb:166 smb:308 d:- ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:12.24 aq:12.13 tex:2078 mv:381 misc:373 imb:0 pmb:81 smb:394 d:- ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:12.33 aq:8.88 tex:4757 mv:693 misc:470 imb:1 pmb:140 smb:334 d:- ref:0 ;
in:166 out:165 type:P dur:2 cpbdur:2 q:12.44 aq:3.18 tex:51503 mv:1521 misc:456 imb:9 pmb:313 smb:153 d:- ref:0 ;
in:165 out:166 type:b dur:2 cpbdur:2 q:12.41 aq:10.78 tex:4234 mv:678 misc:520 imb:0 pmb:188 smb:287 d:- ref:0 ;
in:170 out:167 type:P dur:2 cpbdur:2 q:12.31 aq:3.48 tex:72640 mv:1898 misc:422 imb:16 pmb:323 smb:136 d:- ref:0 ;
in:168 out:168 type:B dur:2 cpbdur:2 q:12.37 aq:9.19 tex:12060 mv:1325 misc:527 imb:1 pmb:241 smb:233 d:- ref:0 ;
in:167 out:169 type:b dur:2 cpbdur:2 q:12.41 aq:10.77 tex:4563 mv:661 misc:480 imb:0 pmb:163 smb:312 d:- ref:0 ;
in:169 out:170 type:b dur:2 cpbdur:2 q:12.34 aq:10.81 tex:6217 mv:1065 misc:486 imb:1 pmb:198 smb:276 d:- ref:0 ;
in:174 out:171 type:P dur:2 cpbdur:2 q:12.14 aq:3.42 tex:76510 mv:1896 misc:434 imb:14 pmb:297 smb:164 d:- ref:0 ;
in:172 out:172 type:B dur:2 cpbdur:2 q:12.22 aq:9.02 tex:14431 mv:1417 misc:496 imb:0 pmb:217 smb:258 d:- ref:0 ;
in:171 out:173 type:b dur:2 cpbdur:2 q:12.27 aq:11.02 tex:5403 mv:803 misc:490 imb:0 pmb:167 smb:308 d:- ref:0 ;
in:173 out:174 type:b dur:2 cpbdur:2 q:12.18 aq:10.64 tex:6752 mv:924 misc:444 imb:0 pmb:176 smb:299 d:- ref:0 ;
in:177 out:175 type:P dur:2 cpbdur:2 q:11.96 aq:3.40 tex:65435 mv:1601 misc:476 imb:15 pmb:274 smb:186 d:- ref:0 ;
in:175 out:176 type:B dur:2 cpbdur:2 q:12.08 aq:9.60 tex:10747 mv:1047 misc:446 imb:0 pmb:171 smb:304 d:- ref:0 ;
in:176 out:177 type:b dur:2 cpbdur:2 q:12.02 aq:10.09 tex:9089 mv:958 misc:433 imb:0 pmb:170 smb:305 d:- ref:0 ;
in:181 out:178 type:P dur:2 cpbdur:2 q:11.80 aq:3.40 tex:76761 mv:1713 misc:462 imb:12 pmb:277 smb:186 d:- ref:0 ;
in:179 out:179 type:B dur:2 cpbdur:2 q:11.88 aq:8.41 tex:19781 mv:1576 misc:475 imb:1 pmb:216 smb:258 d:- ref:0 ;
in:178 out:180 type:b dur:2 cpbdur:2 q:11.92 aq:10.72 tex:8992 mv:872 misc:424 imb:0 pmb:158 smb:317 d:- ref:0 ;
in:180 out:181 type:b dur:2 cpbdur:2 q:11.84 aq:10.24 tex:8609 mv:971 misc:460 imb:0 pmb:183 smb:292 d:- ref:0 ;
in:183 out:182 type:P dur:2 cpbdur:2 q:11.71 aq:3.55 tex:63857 mv:1567 misc:464 imb:10 pmb:270 smb:195 d:- ref:0 ;
in:182 out:183 type:b dur:2 cpbdur:2 q:11.76 aq:10.39 tex:9459 mv:1084 misc:481 imb:1 pmb:198 smb:276 d:- ref:0 ;
in:184 out:184 type:P dur:2 cpbdur:2 q:11.66 aq:3.46 tex:43599 mv:929 misc:480 imb:3 pmb:232 smb:240 d:- ref:0 ;
in:185 out:185 type:P dur:2 cpbdur:2 q:11.60 aq:3.40 tex:41498 mv:924 misc:474 imb:1 pmb:242 smb:232 d:- ref:0 ;
in:189 out:186 type:P dur:2 cpbdur:2 q:11.63 aq:3.63 tex:83102 mv:1814 misc:436 imb:17 pmb:276 smb:182 d:- ref:0 ;
in:187 out:187 type:B dur:2 cpbdur:2 q:11.62 aq:7.99 tex:23006 mv:1854 misc:452 imb:0 pmb:251 smb:224 d:- ref:0 ;
in:186 out:188 type:b dur:2 cpbdur:2 q:11.61 aq:10.51 tex:9916 mv:929 misc:435 imb:0 pmb:187 smb:288 d:- ref:0 ;
in:188 out:189 type:b dur:2 cpbdur:2 q:11.62 aq:10.42 tex:9654 mv:1022 misc:428 imb:0 pmb:191 smb:284 d:- ref:0 ;
in:190 out:190 type:P dur:2 cpbdur:2 q:11.63 aq:3.69 tex:40442 mv:957 misc:489 imb:2 pmb:255 smb:218 d:- ref:0 ;
in:194 out:191 type:P dur:2 cpbdur:2 q:11.62 aq:4.48 tex:68071 mv:1949 misc:444 imb:10 pmb:300 smb:165 d:- ref:0 ;
in:192 out:192 type:B dur:2 cpbdur:2 q:11.62 aq:7.92 tex:17327 mv:1504 misc:481 imb:0 pmb:260 smb:215 d:- ref:0 ;
in:191 out:193 type:b dur:2 cpbdur:2 q:11.62 aq:9.76 tex:7172 mv:707 misc:481 imb:1 pmb:185 smb:289 d:- ref:0 ;
in:193 out:194 type:b dur:2 cpbdur:2 q:11.62 aq:9.88 tex:6805 mv:830 misc:477 imb:0 pmb:198 smb:277 d:- ref:0 ;
in:198 out:195 type:P dur:2 cpbdur:2 q:11.48 aq:5.11 tex:53583 mv:2094 misc:451 imb:21 pmb:310 smb:144 d:- ref:0 ;
in:196 out:196 type:B dur:2 cpbdur:2 q:11.55 aq:7.31 tex:15943 mv:1408 misc:505 imb:1 pmb:247 smb:227 d:- ref:0 ;
in:195 out:197 type:b dur:2 cpbdur:2 q:11.58 aq:10.02 tex:7803 mv:964 misc:513 imb:0 pmb:240 smb:235 d:- ref:0 ;
in:197 out:198 type:b dur:2 cpbdur:2 q:11.52 aq:10.43 tex:4550 mv:588 misc:414 imb:0 pmb:134 smb:341 d:- ref:0 ;
in:201 out:199 type:P dur:2 cpbdur:2 q:11.28 aq:7.11 tex:15690 mv:1698 misc:452 imb:60 pmb:251 smb:164 d:- ref:0 ;
in:199 out:200 type:B dur:2 cpbdur:2 q:11.41 aq:7.93 tex:5426 mv:749 misc:521 imb:0 pmb:169 smb:306 d:- ref:0 ;
in:200 out:201 type:b dur:2 cpbdur:2 q:11.35 aq:6.87 tex:4503 mv:648 misc:497 imb:1 pmb:216 smb:258 d:- ref:0 ;
in:202 out:202 type:I dur:2 cpbdur:2 q:8.86 aq:2.17 tex:213486 mv:16516 misc:398 imb:475 pmb:0 smb:0 d:- ref:;
in:206 out:203 type:P dur:2 cpbdur:2 q:11.89 aq:4.65 tex:133936 mv:3380 misc:124 imb:33 pmb:440 smb:2 d:- ref:0 ;
in:204 out:204 type:B dur:2 cpbdur:2 q:11.89 aq:8.69 tex:34086 mv:3513 misc:305 imb:5 pmb:435 smb:35 d:- ref:0 ;
in:203 out:205 type:b dur:2 cpbdur:2 q:11.89 aq:10.59 tex:16000 mv:2518 misc:418 imb:5 pmb:381 smb:89 d:- ref:0 ;
in:205 out:206 type:b dur:2 cpbdur:2 q:11.89 aq:10.67 tex:15680 mv:2180 misc:476 imb:1 pmb:359 smb:115 d:- ref:0 ;
in:208 out:207 type:P dur:2 cpbdur:2 q:11.56 aq:4.20 tex:103154 mv:2274 misc:308 imb:11 pmb:422 smb:42 d:- ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:11.72 aq:10.90 tex:17185 mv:1785 misc:526 imb:1 pmb:303 smb:171 d:- ref:0 ;
in:211 out:209 type:P dur:2 cpbdur:2 q:11.63 aq:4.42 tex:98176 mv:2093 misc:387 imb:19 pmb:382 smb:74 d:- ref:0 ;
in:209 out:210 type:B dur:2 cpbdur:2 q:11.58 aq:9.93 tex:16728 mv:1415 misc:545 imb:1 pmb:238 smb:236 d:- ref:0 ;
in:210 out:211 type:b dur:2 cpbdur:2 q:11.61 aq:11.15 tex:15014 mv:1602 misc:504 imb:1 pmb:269 smb:205 d:- ref:0 ;
in:212 out:212 type:P dur:2 cpbdur:2 q:11.67 aq:4.40 tex:60051 mv:1512 misc:485 imb:8 pmb:354 smb:113 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:11.75 aq:4.68 tex:209551 mv:3581 misc:164 imb:70 pmb:398 smb:7 d:- ref:0 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:11.71 aq:9.44 tex:57257 mv:3571 misc:292 imb:7 pmb:435 smb:33 d:- ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:11.69 aq:10.41 tex:18528 mv:2783 misc:401 imb:2 pmb:403 smb:70 d:- ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:11.73 aq:10.79 tex:25835 mv:2168 misc:485 imb:2 pmb:353 smb:120 d:- ref:0 ;
in:217 out:217 type:P dur:2 cpbdur:2 q:12.29 aq:4.73 tex:84250 mv:1925 misc:361 imb:11 pmb:404 smb:60 d:- ref:0 ;
in:221 out:218 type:P dur:2 cpbdur:2 q:12.33 aq:4.66 tex:141031 mv:2670 misc:211 imb:21 pmb:436 smb:18 d:- ref:0 ;
in:219 out:219 type:B dur:2 cpbdur:2 q:12.31 aq:10.21 tex:31267 mv:2381 misc:456 imb:2 pmb:379 smb:94 d:- ref:0 ;
in:218 out:220 type:b dur:2 cpbdur:2 q:12.30 aq:11.81 tex:16113 mv:1671 misc:496 imb:1 pmb:324 smb:150 d:- ref:0 ;
in:220 out:221 type:b dur:2 cpbdur:2 q:12.32 aq:12.15 tex:12149 mv:1241 misc:562 imb:1 pmb:243 smb:231 d:- ref:0 ;
in:225 out:222 type:P dur:2 cpbdur:2 q:12.55 aq:5.01 tex:100824 mv:2318 misc:338 imb:14 pmb:408 smb:53 d:- ref:0 ;
in:223 out:223 type:B dur:2 cpbdur:2 q:12.44 aq:9.96 tex:25216 mv:1867 misc:517 imb:3 pmb:300 smb:172 d:- ref:0 ;
in:222 out:224 type:b dur:2 cpbdur:2 q:12.38 aq:12.50 tex:10304 mv:1022 misc:522 imb:2 pmb:192 smb:281 d:- ref:0 ;
in:224 out:225 type:b dur:2 cpbdur:2 q:12.49 aq:12.42 tex:12460 mv:1562 misc:490 imb:1 pmb:225 smb:249 d:- ref:0 ;
in:229 out:226 type:P dur:2 cpbdur:2 q:12.42 aq:4.76 tex:156602 mv:2988 misc:194 imb:28 pmb:433 smb:14 d:- ref:0 ;
in:227 out:227 type:B dur:2 cpbdur:2 q:12.49 aq:10.24 tex:39361 mv:2869 misc:434 imb:2 pmb:379 smb:94 d:- ref:0 ;
in:226 out:228 type:b dur:2 cpbdur:2 q:12.52 aq:12.17 tex:14462 mv:1901 misc:533 imb:0 pmb:300 smb:175 d:- ref:0 ;
in:228 out:229 type:b dur:2 cpbdur:2 q:12.46 aq:12.48 tex:15804 mv:1746 misc:522 imb:0 pmb:278 smb:197 d:- ref:0 ;
in:233 out:230 type:P dur:2 cpbdur:2 q:12.69 aq:4.91 tex:164202 mv:2941 misc:201 imb:14 pmb:447 smb:14 d:- ref:0 ;
in:231 out:231 type:B dur:2 cpbdur:2 q:12.56 aq:10.07 tex:32731 mv:3112 misc:445 imb:1 pmb:387 smb:87 d:- ref:0 ;
in:230 out:232 type:b dur:2 cpbdur:2 q:12.49 aq:12.26 tex:13700 mv:2043 misc:505 imb:0 pmb:316 smb:159 d:- ref:0 ;
in:232 out:233 type:b dur:2 cpbdur:2 q:12.62 aq:12.35 tex:21408 mv:1927 misc:489 imb:0 pmb:322 smb:153 d:- ref:0 ;
in:237 out:234 type:P dur:2 cpbdur:2 q:12.79 aq:5.04 tex:118836 mv:2244 misc:352 imb:10 pmb:408 smb:57 d:- ref:0 ;
in:235 out:235 type:B dur:2 cpbdur:2 q:12.74 aq:10.75 tex:26907 mv:1870 misc:527 imb:1 pmb:303 smb:171 d:- ref:0 ;
in:234 out:236 type:b dur:2 cpbdur:2 q:12.72 aq:12.83 tex:13130 mv:1299 misc:507 imb:0 pmb:236 smb:239 d:- ref:0 ;
in:236 out:237 type:b dur:2 cpbdur:2 q:12.77 aq:13.23 tex:12022 mv:1131 misc:471 imb:1 pmb:221 smb:253 d:- ref:0 ;
in:241 out:238 type:P dur:2 cpbdur:2 q:12.95 aq:5.41 tex:110462 mv:2169 misc:361 imb:10 pmb:403 smb:62 d:- ref:0 ;
in:239 out:239 type:B dur:2 cpbdur:2 q:12.87 aq:10.90 tex:21317 mv:1810 misc:521 imb:1 pmb:295 smb:179 d:- ref:0 ;
in:238 out:240 type:b dur:2 cpbdur:2 q:12.83 aq:12.74 tex:9598 mv:1089 misc:489 imb:0 pmb:203 smb:272 d:- ref:0 ;
in:240 out:241 type:b dur:2 cpbdur:2 q:12.91 aq:13.15 tex:11159 mv:1119 misc:514 imb:0 pmb:253 smb:222 d:- ref:0 ;
in:245 out:242 type:P dur:2 cpbdur:2 q:12.86 aq:5.70 tex:124361 mv:2507 misc:260 imb:14 pmb:434 smb:27 d:- ref:0 ;
in:243 out:243 type:B dur:2 cpbdur:2 q:12.90 aq:10.27 tex:26832 mv:2148 misc:460 imb:0 pmb:351 smb:124 d:- ref:0 ;
in:242 out:244 type:b dur:2 cpbdur:2 q:12.93 aq:13.37 tex:5579 mv:708 misc:537 imb:0 pmb:217 smb:258 d:- ref:0 ;
in:244 out:245 type:b dur:2 cpbdur:2 q:12.88 aq:12.52 tex:16223 mv:1981 misc:452 imb:1 pmb:343 smb:131 d:- ref:0 ;
in:247 out:246 type:P dur:2 cpbdur:2 q:12.99 aq:5.54 tex:103239 mv:2520 misc:281 imb:7 pmb:439 smb:29 d:- ref:0 ;
in:246 out:247 type:b dur:2 cpbdur:2 q:12.92 aq:12.92 tex:11769 mv:2085 misc:538 imb:2 pmb:307 smb:166 d:- ref:0 ;
in:248 out:248 type:P dur:2 cpbdur:2 q:12.91 aq:5.43 tex:53038 mv:1154 misc:488 imb:4 pmb:348 smb:123 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:12.89 aq:5.65 tex:46248 mv:1018 misc:526 imb:2 pmb:299 smb:174 d:- ref:0 ;
in:251 out:250 type:P dur:2 cpbdur:2 q:12.96 aq:5.33 tex:80566 mv:1888 misc:426 imb:9 pmb:374 smb:92 d:- ref:0 ;
in:250 out:251 type:b dur:2 cpbdur:2 q:12.92 aq:13.06 tex:11323 mv:1578 misc:523 imb:1 pmb:262 smb:212 d:- ref:0 ;
in:252 out:252 type:P dur:2 cpbdur:2 q:12.97 aq:5.30 tex:51269 mv:1210 misc:489 imb:4 pmb:322 smb:149 d:- ref:0 ;
in:253 out:253 type:P dur:2 cpbdur:2 q:13.05 aq:5.55 tex:33909 mv:879 misc:572 imb:4 pmb:273 smb:198 d:- ref:0 ;
in:254 out:254 type:P dur:2 cpbdur:2 q:13.08 aq:5.75 tex:35027 mv:866 misc:539 imb:1 pmb:272 smb:202 d:- ref:0 ;
in:255 out:255 type:P dur:2 cpbdur:2 q:13.05 aq:5.67 tex:39307 mv:937 misc:516 imb:3 pmb:254 smb:218 d:- ref:0 ;
in:258 out:256 type:P dur:2 cpbdur:2 q:13.03 aq:5.96 tex:71471 mv:1551 misc:482 imb:9 pmb:281 smb:185 d:- ref:0 ;
in:256 out:257 type:B dur:2 cpbdur:2 q:13.04 aq:12.69 tex:13483 mv:1175 misc:422 imb:1 pmb:199 smb:275 d:- ref:0 ;
in:257 out:258 type:b dur:2 cpbdur:2 q:13.04 aq:13.82 tex:9995 mv:1069 misc:440 imb:0 pmb:180 smb:295 d:- ref:0 ;
in:262 out:259 type:P dur:2 cpbdur:2 q:13.02 aq:5.24 tex:247210 mv:3314 misc:132 imb:94 pmb:381 smb:0 d:- ref:0 ;
in:260 out:260 type:B dur:2 cpbdur:2 q:13.02 aq:10.58 tex:37090 mv:2330 misc:476 imb:4 pmb:327 smb:144 d:- ref:0 ;
in:259 out:261 type:b dur:2 cpbdur:2 q:13.03 aq:14.75 tex:8714 mv:1055 misc:479 imb:0 pmb:196 smb:279 d:- ref:0 ;
in:261 out:262 type:b dur:2 cpbdur:2 q:13.02 aq:12.68 tex:23919 mv:1918 misc:467 imb:2 pmb:311 smb:162 d:- ref:0 ;
in:266 out:263 type:P dur:2 cpbdur:2 q:13.39 aq:5.77 tex:106914 mv:2371 misc:307 imb:9 pmb:421 smb:45 d:- ref:0 ;
in:264 out:264 type:B dur:2 cpbdur:2 q:13.20 aq:11.09 tex:18442 mv:1936 misc:542 imb:1 pmb:275 smb:199 d:- ref:0 ;
in:263 out:265 type:b dur:2 cpbdur:2 q:13.11 aq:12.18 tex:9249 mv:1085 misc:506 imb:0 pmb:173 smb:302 d:- ref:0 ;
in:265 out:266 type:b dur:2 cpbdur:2 q:13.30 aq:12.99 tex:13091 mv:1545 misc:476 imb:1 pmb:274 smb:200 d:- ref:0 ;
in:270 out:267 type:P dur:2 cpbdur:2 q:13.39 aq:5.83 tex:127144 mv:2936 misc:232 imb:11 pmb:444 smb:20 d:- ref:0 ;
in:268 out:268 type:B dur:2 cpbdur:2 q:13.39 aq:10.85 tex:27193 mv:2857 misc:414 imb:1 pmb:384 smb:90 d:- ref:0 ;
in:267 out:269 type:b dur:2 cpbdur:2 q:13.39 aq:13.15 tex:12782 mv:1622 misc:516 imb:0 pmb:305 smb:170 d:- ref:0 ;
in:269 out:270 type:b dur:2 cpbdur:2 q:13.39 aq:13.44 tex:9868 mv:1539 misc:497 imb:0 pmb:301 smb:174 d:- ref:0 ;
in:272 out:271 type:P dur:2 cpbdur:2 q:13.43 aq:5.74 tex:84105 mv:1925 misc:378 imb:3 pmb:399 smb:73 d:- ref:0 ;
in:271 out:272 type:b dur:2 cpbdur:2 q:13.41 aq:13.48 tex:12390 mv:1432 misc:498 imb:1 pmb:264 smb:210 d:- ref:0 ;
in:273 out:273 type:P dur:2 cpbdur:2 q:13.47 aq:5.75 tex:46143 mv:1149 misc:468 imb:1 pmb:331 smb:143 d:- ref:0 ;
in:275 out:274 type:P dur:2 cpbdur:2 q:13.44 aq:5.70 tex:89404 mv:1883 misc:425 imb:6 pmb:358 smb:111 d:- ref:0 ;
in:274 out:275 type:b dur:2 cpbdur:2 q:13.46 aq:13.28 tex:10772 mv:1491 misc:521 imb:1 pmb:246 smb:228 d:- ref:0 ;
in:279 out:276 type:P dur:2 cpbdur:2 q:13.49 aq:5.63 tex:118727 mv:2298 misc:343 imb:12 pmb:392 smb:71 d:- ref:0 ;
in:277 out:277 type:B dur:2 cpbdur:2 q:13.47 aq:11.82 tex:26414 mv:1932 misc:478 imb:2 pmb:323 smb:150 d:- ref:0 ;
in:276 out:278 type:b dur:2 cpbdur:2 q:13.45 aq:13.98 tex:14062 mv:1320 misc:490 imb:1 pmb:270 smb:204 d:- ref:0 ;
in:278 out:279 type:b dur:2 cpbdur:2 q:13.48 aq:13.61 tex:9464 mv:1182 misc:490 imb:0 pmb:237 smb:238 d:- ref:0 ;
in:283 out:280 type:P dur:2 cpbdur:2 q:13.62 aq:6.11 tex:96122 mv:2193 misc:357 imb:10 pmb:385 smb:80 d:- ref:0 ;
in:281 out:281 type:B dur:2 cpbdur:2 q:13.56 aq:11.43 tex:19968 mv:1838 misc:490 imb:2 pmb:306 smb:167 d:- ref:0 ;
in:280 out:282 type:b dur:2 cpbdur:2 q:13.52 aq:13.61 tex:8627 mv:1107 misc:522 imb:0 pmb:238 smb:237 d:- ref:0 ;
in:282 out:283 type:b dur:2 cpbdur:2 q:13.59 aq:13.69 tex:8011 mv:959 misc:526 imb:0 pmb:216 smb:259 d:- ref:0 ;
in:287 out:284 type:P dur:2 cpbdur:2 q:13.55 aq:6.37 tex:88188 mv:2069 misc:383 imb:6 pmb:373 smb:96 d:- ref:0 ;
in:285 out:285 type:B dur:2 cpbdur:2 q:13.58 aq:11.26 tex:19045 mv:1822 misc:493 imb:0 pmb:321 smb:154 d:- ref:0 ;
in:284 out:286 type:b dur:2 cpbdur:2 q:13.60 aq:14.30 tex:5861 mv:1116 misc:503 imb:0 pmb:218 smb:257 d:- ref:0 ;
in:286 out:287 type:b dur:2 cpbdur:2 q:13.57 aq:15.39 tex:7558 mv:1073 misc:513 imb:0 pmb:222 smb:253 d:- ref:0 ;
in:291 out:288 type:P dur:2 cpbdur:2 q:13.53 aq:7.17 tex:68714 mv:1929 misc:437 imb:12 pmb:332 smb:131 d:- ref:0 ;
in:289 out:289 type:B dur:2 cpbdur:2 q:13.54 aq:11.68 tex:16550 mv:1566 misc:516 imb:0 pmb:251 smb:224 d:- ref:0 ;
in:288 out:290 type:b dur:2 cpbdur:2 q:13.54 aq:14.80 tex:7021 mv:994 misc:481 imb:0 pmb:185 smb:290 d:- ref:0 ;
in:290 out:291 type:b dur:2 cpbdur:2 q:13.54 aq:12.19 tex:5864 mv:835 misc:485 imb:0 pmb:140 smb:335 d:- ref:0 ;
in:295 out:292 type:P dur:2 cpbdur:2 q:13.38 aq:5.50 tex:254904 mv:3537 misc:127 imb:95 pmb:380 smb:0 d:- ref:0 ;
in:293 out:293 type:B dur:2 cpbdur:2 q:13.46 aq:10.16 tex:64881 mv:2783 misc:352 imb:6 pmb:376 smb:93 d:- ref:0 ;
in:292 out:294 type:b dur:2 cpbdur:2 q:13.50 aq:12.68 tex:20957 mv:1332 misc:519 imb:5 pmb:274 smb:196 d:- ref:0 ;
in:294 out:295 type:b dur:2 cpbdur:2 q:13.42 aq:13.07 tex:13583 mv:1636 misc:485 imb:0 pmb:287 smb:188 d:- ref:0 ;
in:299 out:296 type:P dur:2 cpbdur:2 q:13.76 aq:5.67 tex:106041 mv:2279 misc:264 imb:7 pmb:438 smb:30 d:- ref:0 ;
in:297 out:297 type:B dur:2 cpbdur:2 q:13.57 aq:12.12 tex:18272 mv:1647 misc:505 imb:1 pmb:309 smb:165 d:- ref:0 ;
in:296 out:298 type:b dur:2 cpbdur:2 q:13.47 aq:13.16 tex:10254 mv:1458 misc:512 imb:0 pmb:294 smb:181 d:- ref:0 ;
in:298 out:299 type:b dur:2 cpbdur:2 q:13.66 aq:13.93 tex:5228 mv:778 misc:530 imb:0 pmb:175 smb:300 d:- ref:0 ;
in:301 out:300 type:P dur:2 cpbdur:2 q:13.78 aq:5.59 tex:79600 mv:1627 misc:437 imb:2 pmb:389 smb:84 d:- ref:0 ;
in:300 out:301 type:b dur:2 cpbdur:2 q:13.77 aq:14.02 tex:7957 mv:1060 misc:519 imb:0 pmb:228 smb:247 d:- ref:0 ;
in:305 out:302 type:P dur:2 cpbdur:2 q:13.75 aq:5.99 tex:85863 mv:1886 misc:403 imb:3 pmb:395 smb:77 d:- ref:0 ;
in:303 out:303 type:B dur:2 cpbdur:2 q:13.76 aq:11.58 tex:23729 mv:1807 misc:528 imb:0 pmb:275 smb:200 d:- ref:0 ;
in:302 out:304 type:b dur:2 cpbdur:2 q:13.77 aq:13.47 tex:8914 mv:987 misc:499 imb:0 pmb:209 smb:266 d:- ref:0 ;
in:304 out:305 type:b dur:2 cpbdur:2 q:13.76 aq:13.09 tex:10289 mv:875 misc:468 imb:0 pmb:196 smb:279 d:- ref:0 ;
in:306 out:306 type:P dur:2 cpbdur:2 q:13.74 aq:5.82 tex:35003 mv:690 misc:539 imb:0 pmb:296 smb:179 d:- ref:0 ;
in:307 out:307 type:P dur:2 cpbdur:2 q:13.74 aq:6.13 tex:26988 mv:639 misc:557 imb:0 pmb:257 smb:218 d:- ref:0 ;
in:310 out:308 type:P dur:2 cpbdur:2 q:13.69 aq:6.40 tex:55240 mv:1289 misc:519 imb:15 pmb:317 smb:143 d:- ref:0 ;
in:308 out:309 type:B dur:2 cpbdur:2 q:13.73 aq:12.32 tex:11484 mv:1209 misc:547 imb:1 pmb:221 smb:253 d:- ref:0 ;
